,event_id,division,round,team1,team2,score1,score2,match_link
143,7349,Division 3 X-Ball™,Quarter-Finals,Philadelphia A's,New York InfeXtious,5,1,/cgi-bin/showgame.cgi?EID=7349&size=255&round=3&GID=1503
144,7349,Division 3 X-Ball™,Semi-Finals,Carolina Crisis Bronze,New York BRAVE,3,2,/cgi-bin/showgame.cgi?EID=7349&size=255&round=4&GID=1501
145,7349,Division 3 X-Ball™,Semi-Finals,Sac DMG,Philadelphia A's,4,3,/cgi-bin/showgame.cgi?EID=7349&size=255&round=4&GID=1500
146,7349,Division 4 X-Ball™,Prelims,Coalition ,Carolina Assault,4,2,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2130
147,7349,Division 4 X-Ball™,Prelims,Carolina Clutch Black,New York FearFul,4,2,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2131
148,7349,Division 4 X-Ball™,Prelims,Carolina Assault,New York FearFul,4,0,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2133
149,7349,Division 4 X-Ball™,Prelims,Texas Cyclone,Apex Too,5,1,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2067
150,7349,Division 4 X-Ball™,Prelims,M.I.A,Droogs Freakshow,6,5,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2068
151,7349,Division 4 X-Ball™,Prelims,Apex Too,IndyStorm Empire,3,1,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2069
152,7349,Division 4 X-Ball™,Prelims,IndyStorm Empire,Droogs Freakshow,4,2,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2066
153,7349,Division 4 X-Ball™,Prelims,Altitude Sickness ,Alpha Gang,4,1,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2062
154,7349,Division 4 X-Ball™,Prelims,F.E.A.R,LA AllStars,5,1,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2052
155,7349,Division 4 X-Ball™,Prelims,GREED,Alpha Gang,6,2,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2064
156,7349,Division 4 X-Ball™,Prelims,Alpha Gang,LA AllStars,6,2,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2252
157,7349,Division 4 X-Ball™,Prelims,Wasted Potential,Femme Fatales ,5,1,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2150
158,7349,Division 4 X-Ball™,Prelims,East Coast Ruckus,Femme Fatales ,5,1,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2152
159,7349,Division 4 X-Ball™,Prelims,AA2,Murder inc,5,3,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2151
160,7349,Division 4 X-Ball™,Prelims,Murder inc,Femme Fatales ,4,0,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2351
161,7349,Division 4 X-Ball™,Prelims,850 RaGe,PR Crew,4,3,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2077
162,7349,Division 4 X-Ball™,Prelims,PR Crew,Syracuse Phantoms,4,0,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2080
163,7349,Division 4 X-Ball™,Prelims,Gold Rushers,PHILIPPINES,4,3,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2076
164,7349,Division 4 X-Ball™,Prelims,Syracuse Phantoms,PHILIPPINES,3,2,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2276
165,7349,Division 4 X-Ball™,Prelims,PHILIPPINES,850 RaGe,4,3,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2079
166,7349,Division 4 X-Ball™,Prelims,Brooklyn Raptors,724 Custom Prints,5,3,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2166
167,7349,Division 4 X-Ball™,Prelims,724 Custom Prints,NJ Jesters Silver,6,2,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2168
168,7349,Division 4 X-Ball™,Prelims,Heroines Paintball ,NJ Jesters Silver,4,2,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2165
169,7349,Division 4 X-Ball™,Prelims,NJ Jesters Silver,IndyStorm Flex,5,1,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2365
170,7349,Division 4 X-Ball™,Prelims,Noobies,Jamz Factory Team,4,0,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2155
171,7349,Division 4 X-Ball™,Prelims,Jamz Factory Team,We're Nuts,5,3,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2157
172,7349,Division 4 X-Ball™,Prelims,PunishersPB.com,Chronic Chaos ,4,2,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2156
173,7349,Division 4 X-Ball™,Prelims,Chronic Chaos ,We're Nuts,4,2,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2357
174,7349,Division 4 X-Ball™,Prelims,NM Ruckus,KRANIQUE LA AllStars,4,3,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2087
175,7349,Division 4 X-Ball™,Prelims,AAA JACKALS,OCAWASIN TRAPPERS,4,1,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2286
176,7349,Division 4 X-Ball™,Prelims,OCAWASIN TRAPPERS,Absolute Chaos,3,1,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2086
177,7349,Division 4 X-Ball™,Prelims,Absolute Chaos,KRANIQUE LA AllStars,5,2,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2287
178,7349,Division 4 X-Ball™,Prelims,DBS Factory,Cypress Kingz ,5,4,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2136
179,7349,Division 4 X-Ball™,Prelims,Grand Lansing Bullies,LA All Stars Collateral,4,0,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2137
180,7349,Division 4 X-Ball™,Prelims,Cypress Kingz ,Filthy Fifth,5,2,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2138
181,7349,Division 4 X-Ball™,Prelims,Filthy Fifth,LA All Stars Collateral,5,3,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2135
182,7349,Division 4 X-Ball™,Prelims,Malicious Intent,Palm Beach Venom,4,3,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2142
183,7349,Division 4 X-Ball™,Prelims,Shenanigans ,Malicious Intent,5,4,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2140
184,7349,Division 4 X-Ball™,Prelims,Powerhouse ,BlackOps,4,0,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2141
185,7349,Division 4 X-Ball™,Prelims,Palm Beach Venom,BlackOps,5,2,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2342
186,7349,Division 4 X-Ball™,Prelims,Matrix Gear Factory Team,Woodkings,4,3,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2145
187,7349,Division 4 X-Ball™,Prelims,Woodkings,Veteran Militia Kilo,5,3,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2148
188,7349,Division 4 X-Ball™,Prelims,Maui Mixed Plate,Boss Ballers,4,0,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2149
189,7349,Division 4 X-Ball™,Prelims,Boss Ballers,Veteran Militia Kilo,4,0,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2146
190,7349,Division 4 X-Ball™,Prelims,LA Savage,NARCOS GREY,5,1,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2101
191,7349,Division 4 X-Ball™,Prelims,Gotham City Bullies,WILD DOGS ,4,1,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2097
192,7349,Division 4 X-Ball™,Prelims,Aruba Madness,NARCOS GREY,5,1,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2296
193,7349,Division 4 X-Ball™,Prelims,NARCOS GREY,WILD DOGS ,4,3,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2099
194,7349,Division 4 X-Ball™,Prelims,Chattanooga Steam,Tropic Thunderr,4,3,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2163
195,7349,Division 4 X-Ball™,Prelims,Tropic Thunderr,Carolina Crisis silver ,5,1,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2360
196,7349,Division 4 X-Ball™,Prelims,LA Allstars Cousins,Chattanooga Steam,5,3,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2161
197,7349,Division 4 X-Ball™,Prelims,Carolina Crisis silver ,Nemesis,4,3,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2162
198,7349,Division 4 X-Ball™,Prelims,Hooties Paintball,DMG gang ,5,3,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2126
199,7349,Division 4 X-Ball™,Prelims,DMG gang ,Population Control,3,2,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2129
200,7349,Division 4 X-Ball™,Prelims,Wisconsin Infamous Black,Hooties Paintball,7,3,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2117
201,7349,Division 4 X-Ball™,Prelims,Cartel Pro Choice,Population Control,5,1,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2127
202,7349,Division 4 X-Ball™,Prelims,Dynamic ,Struggle,5,2,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2083
203,7349,Division 4 X-Ball™,Prelims,Beerkats,Suricatos LA,5,1,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2072
204,7349,Division 4 X-Ball™,Prelims,Struggle,Detroit Dirty Legion,4,0,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2081
205,7349,Division 4 X-Ball™,Prelims,Suricatos LA,Detroit Dirty Legion,6,2,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2074
206,7349,Division 4 X-Ball™,Top 24/32,Texas Cyclone,M.I.A,4,2,/cgi-bin/showgame.cgi?EID=7349&size=255&round=1&GID=2000
207,7349,Division 4 X-Ball™,Top 24/32,Coalition ,Tropic Thunderr,4,0,/cgi-bin/showgame.cgi?EID=7349&size=255&round=1&GID=2001
208,7349,Division 4 X-Ball™,Top 24/32,DBS Factory,PR Crew,4,3,/cgi-bin/showgame.cgi?EID=7349&size=255&round=1&GID=2002
209,7349,Division 4 X-Ball™,Top 24/32,AAA JACKALS,Brooklyn Raptors,4,2,/cgi-bin/showgame.cgi?EID=7349&size=255&round=1&GID=2003
210,7349,Division 4 X-Ball™,Top 24/32,Wasted Potential,F.E.A.R,4,0,/cgi-bin/showgame.cgi?EID=7349&size=255&round=1&GID=2004
211,7349,Division 4 X-Ball™,Top 24/32,Dynamic ,Aruba Madness,5,3,/cgi-bin/showgame.cgi?EID=7349&size=255&round=1&GID=2005
212,7349,Division 4 X-Ball™,Top 24/32,Jamz Factory Team,Noobies,3,2,/cgi-bin/showgame.cgi?EID=7349&size=255&round=1&GID=2006
213,7349,Division 4 X-Ball™,Top 24/32,Chattanooga Steam,Matrix Gear Factory Team,4,0,/cgi-bin/showgame.cgi?EID=7349&size=255&round=1&GID=2007
214,7349,Division 4 X-Ball™,Top 24/32,NM Ruckus,DMG gang ,4,2,/cgi-bin/showgame.cgi?EID=7349&size=255&round=1&GID=2015
215,7349,Division 4 X-Ball™,Top 24/32,LA Savage,Hooties Paintball,4,3,/cgi-bin/showgame.cgi?EID=7349&size=255&round=1&GID=2014
216,7349,Division 4 X-Ball™,Top 24/32,Carolina Clutch Black,Altitude Sickness ,5,4,/cgi-bin/showgame.cgi?EID=7349&size=255&round=1&GID=2013
217,7349,Division 4 X-Ball™,Top 24/32,850 RaGe,724 Custom Prints,5,3,/cgi-bin/showgame.cgi?EID=7349&size=255&round=1&GID=2012
218,7349,Division 4 X-Ball™,Top 24/32,East Coast Ruckus,Grand Lansing Bullies,4,3,/cgi-bin/showgame.cgi?EID=7349&size=255&round=1&GID=2011
219,7349,Division 4 X-Ball™,Top 24/32,Malicious Intent,Powerhouse ,5,2,/cgi-bin/showgame.cgi?EID=7349&size=255&round=1&GID=2010
220,7349,Division 4 X-Ball™,Top 24/32,Woodkings,Gotham City Bullies,4,3,/cgi-bin/showgame.cgi?EID=7349&size=255&round=1&GID=2009
221,7349,Division 4 X-Ball™,Top 24/32,Shenanigans ,Beerkats,4,2,/cgi-bin/showgame.cgi?EID=7349&size=255&round=1&GID=2008
222,7349,Division 4 X-Ball™,Ocho-Finals,Texas Cyclone,Shenanigans ,4,0,/cgi-bin/showgame.cgi?EID=7349&size=255&round=2&GID=2000
223,7349,Division 4 X-Ball™,Ocho-Finals,Coalition ,Woodkings,4,0,/cgi-bin/showgame.cgi?EID=7349&size=255&round=2&GID=2001
224,7349,Division 4 X-Ball™,Ocho-Finals,Malicious Intent,DBS Factory,5,3,/cgi-bin/showgame.cgi?EID=7349&size=255&round=2&GID=2002
225,7349,Division 4 X-Ball™,Ocho-Finals,AAA JACKALS,East Coast Ruckus,5,1,/cgi-bin/showgame.cgi?EID=7349&size=255&round=2&GID=2003
226,7349,Division 4 X-Ball™,Ocho-Finals,Wasted Potential,850 RaGe,3,1,/cgi-bin/showgame.cgi?EID=7349&size=255&round=2&GID=2004
227,7349,Division 4 X-Ball™,Ocho-Finals,Dynamic ,Carolina Clutch Black,4,3,/cgi-bin/showgame.cgi?EID=7349&size=255&round=2&GID=2005
228,7349,Division 4 X-Ball™,Ocho-Finals,Jamz Factory Team,LA Savage,3,2,/cgi-bin/showgame.cgi?EID=7349&size=255&round=2&GID=2006
229,7349,Division 4 X-Ball™,Ocho-Finals,NM Ruckus,Chattanooga Steam,4,0,/cgi-bin/showgame.cgi?EID=7349&size=255&round=2&GID=2007
230,7349,Division 4 X-Ball™,Quarter-Finals,Texas Cyclone,NM Ruckus,4,0,/cgi-bin/showgame.cgi?EID=7349&size=255&round=3&GID=2000
231,7349,Division 4 X-Ball™,Quarter-Finals,Jamz Factory Team,Coalition ,4,1,/cgi-bin/showgame.cgi?EID=7349&size=255&round=3&GID=2001
232,7349,Division 4 X-Ball™,Quarter-Finals,Dynamic ,Malicious Intent,7,4,/cgi-bin/showgame.cgi?EID=7349&size=255&round=3&GID=2002
233,7349,Division 4 X-Ball™,Quarter-Finals,Wasted Potential,AAA JACKALS,3,1,/cgi-bin/showgame.cgi?EID=7349&size=255&round=3&GID=2003
234,7349,Division 4 X-Ball™,Semi-Finals,Dynamic ,Jamz Factory Team,3,1,/cgi-bin/showgame.cgi?EID=7349&size=255&round=4&GID=2001
235,7349,Division 4 X-Ball™,Semi-Finals,Texas Cyclone,Wasted Potential,4,2,/cgi-bin/showgame.cgi?EID=7349&size=255&round=4&GID=2000
236,7349,Division 5 X-Ball™,Prelims,Tropic Thunder,GEORGIA LETHAL ,3,0,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2190
237,7349,Division 5 X-Ball™,Prelims,Resurrection,Aggression,4,1,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2389
238,7349,Division 5 X-Ball™,Prelims,GEORGIA LETHAL ,Aggression,3,2,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2192
239,7349,Division 5 X-Ball™,Prelims,Aggression,Invasive,4,1,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2175
240,7349,Division 5 X-Ball™,Prelims,Invasive,Resurrection,3,0,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2177
241,7349,Division 5 X-Ball™,Prelims,Carolina Clutch Red,RAGTAG ARMY,3,0,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2180
242,7349,Division 5 X-Ball™,Prelims,Indy Storm X,LA Stars,3,0,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2181
243,7349,Division 5 X-Ball™,Prelims,NJ BOMBSQUAD BLACK,WRATH,4,1,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2179
244,7349,Division 5 X-Ball™,Prelims,WRATH,LA Stars,3,0,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2183
245,7349,Division 5 X-Ball™,Prelims,RAGTAG ARMY,NJ BOMBSQUAD BLACK,3,0,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2182
246,7349,Division 5 X-Ball™,Prelims,BOMBSQUAD ,Power Surge,3,0,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2195
247,7349,Division 5 X-Ball™,Prelims,Utah Bro Army D-5,Veteran Militia Fox,3,1,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2193
248,7349,Division 5 X-Ball™,Prelims,Shenanigans Green,Veteran Militia Hotel,4,1,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2194
249,7349,Division 5 X-Ball™,Prelims,Veteran Militia Fox,Shenanigans Green,4,1,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2196
250,7349,Division 5 X-Ball™,Prelims,Punisherspb.com D5,LA Allstars-NQPR,3,1,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2172
251,7349,Division 5 X-Ball™,Prelims,LA Allstars-NQPR,Carolina Crisis gold,5,2,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2176
252,7349,Division 5 X-Ball™,Prelims,TLP Cyclones,AAA JACKALS 2,4,1,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2369
253,7349,Division 5 X-Ball™,Prelims,Maui Mixed Plate Gold,AAA JACKALS 2,4,2,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2173
254,7349,Division 5 X-Ball™,Prelims,AAA JACKALS 2,Carolina Crisis gold,3,2,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2171
255,7349,Division 5 X-Ball™,Prelims,Tiki's Paintball Factory Black,DESTINY Hawaii,3,0,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2185
256,7349,Division 5 X-Ball™,Prelims,Tampa Bay Rejects,Step bros,4,2,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2187
257,7349,Division 5 X-Ball™,Prelims,Step bros,Destiny's Elysian,4,1,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2191
258,7349,Division 5 X-Ball™,Prelims,DESTINY Hawaii,Albany Power Surge,3,0,/cgi-bin/showgame.cgi?EID=7349&size=255&round=0&GID=2188
259,7349,Division 5 X-Ball™,Ocho-Finals,Resurrection,Punisherspb.com D5,3,2,/cgi-bin/showgame.cgi?EID=7349&size=255&round=2&GID=2503
260,7349,Division 5 X-Ball™,Ocho-Finals,Tampa Bay Rejects,TLP Cyclones,3,2,/cgi-bin/showgame.cgi?EID=7349&size=255&round=2&GID=2502
261,7349,Division 5 X-Ball™,Ocho-Finals,Step bros,Utah Bro Army D-5,3,0,/cgi-bin/showgame.cgi?EID=7349&size=255&round=2&GID=2501
262,7349,Division 5 X-Ball™,Ocho-Finals,LA Allstars-NQPR,Indy Storm X,3,2,/cgi-bin/showgame.cgi?EID=7349&size=255&round=2&GID=2500
263,7349,Division 5 X-Ball™,Quarter-Finals,LA Allstars-NQPR,BOMBSQUAD ,4,2,/cgi-bin/showgame.cgi?EID=7349&size=255&round=3&GID=2500
264,7349,Division 5 X-Ball™,Quarter-Finals,Step bros,Carolina Clutch Red,3,0,/cgi-bin/showgame.cgi?EID=7349&size=255&round=3&GID=2501
265,7349,Division 5 X-Ball™,Quarter-Finals,Tampa Bay Rejects,Tiki's Paintball Factory Black,3,0,/cgi-bin/showgame.cgi?EID=7349&size=255&round=3&GID=2502
266,7349,Division 5 X-Ball™,Quarter-Finals,Tropic Thunder,Resurrection,5,2,/cgi-bin/showgame.cgi?EID=7349&size=255&round=3&GID=2503
267,7349,Division 5 X-Ball™,Semi-Finals,Step bros,Tampa Bay Rejects,3,0,/cgi-bin/showgame.cgi?EID=7349&size=255&round=4&GID=2501
268,7349,Division 5 X-Ball™,Semi-Finals,Tropic Thunder,LA Allstars-NQPR,4,3,/cgi-bin/showgame.cgi?EID=7349&size=255&round=4&GID=2500
0,7286,Pro X-Ball™,Prelims,Columbus LVL,TRADEMYGUN OUTLAWS,7,1,/cgi-bin/showgame.cgi?EID=7286&size=255&round=0&GID=15
1,7286,Pro X-Ball™,Prelims,Edmonton Impact,Baltimore Revo,6,3,/cgi-bin/showgame.cgi?EID=7286&size=255&round=0&GID=7
2,7286,Pro X-Ball™,Prelims,Baltimore Revo,Tampa Bay Damage,3,2,/cgi-bin/showgame.cgi?EID=7286&size=255&round=0&GID=19
3,7286,Pro X-Ball™,Prelims,Tampa Bay Damage,TRADEMYGUN OUTLAWS,9,3,/cgi-bin/showgame.cgi?EID=7286&size=255&round=0&GID=17
4,7286,Pro X-Ball™,Prelims,San Diego Dynasty,Los Angeles Ironmen,7,4,/cgi-bin/showgame.cgi?EID=7286&size=255&round=0&GID=16
5,7286,Pro X-Ball™,Prelims,Los Angeles Ironmen,MLKings,6,5,/cgi-bin/showgame.cgi?EID=7286&size=255&round=0&GID=14
6,7286,Pro X-Ball™,Prelims,Moscow Red Legion,MLKings,8,3,/cgi-bin/showgame.cgi?EID=7286&size=255&round=0&GID=8
7,7286,Pro X-Ball™,Prelims,MLKings,ac DIESEL,7,4,/cgi-bin/showgame.cgi?EID=7286&size=255&round=0&GID=132
8,7286,Pro X-Ball™,Prelims,ac DIESEL,Moscow Red Legion,8,5,/cgi-bin/showgame.cgi?EID=7286&size=255&round=0&GID=6
9,7286,Pro X-Ball™,Prelims,Los Angeles Infamous,New York Xtreme,7,3,/cgi-bin/showgame.cgi?EID=7286&size=255&round=0&GID=2
10,7286,Pro X-Ball™,Prelims,NRG Elite,Uprising,4,3,/cgi-bin/showgame.cgi?EID=7286&size=255&round=0&GID=10
11,7286,Pro X-Ball™,Prelims,Uprising,Seattle Thunder,7,5,/cgi-bin/showgame.cgi?EID=7286&size=255&round=0&GID=115
12,7286,Pro X-Ball™,Prelims,New York Xtreme,Seattle Thunder,7,1,/cgi-bin/showgame.cgi?EID=7286&size=255&round=0&GID=0
13,7286,Pro X-Ball™,Prelims,Houston Heat,San Antonio X-Factor,8,2,/cgi-bin/showgame.cgi?EID=7286&size=255&round=0&GID=3
14,7286,Pro X-Ball™,Prelims,San Antonio X-Factor,San Diego Aftermath,6,2,/cgi-bin/showgame.cgi?EID=7286&size=255&round=0&GID=1
15,7286,Pro X-Ball™,Prelims,San Diego Aftermath,Sacramento DMG,4,3,/cgi-bin/showgame.cgi?EID=7286&size=255&round=0&GID=13
16,7286,Pro X-Ball™,Prelims,ac DALLAS,Sacramento DMG,7,4,/cgi-bin/showgame.cgi?EID=7286&size=255&round=0&GID=11
17,7286,Pro X-Ball™,Ocho-Finals,Uprising,Los Angeles Ironmen,6,3,/cgi-bin/showgame.cgi?EID=7286&size=255&round=1&GID=0
18,7286,Pro X-Ball™,Ocho-Finals,Baltimore Revo,Edmonton Impact,7,6,/cgi-bin/showgame.cgi?EID=7286&size=255&round=1&GID=1
19,7286,Pro X-Ball™,Quarter-Finals,Baltimore Revo,Houston Heat,5,4,/cgi-bin/showgame.cgi?EID=7286&size=255&round=2&GID=3
20,7286,Pro X-Ball™,Quarter-Finals,Los Angeles Infamous,Uprising,6,1,/cgi-bin/showgame.cgi?EID=7286&size=255&round=2&GID=2
21,7286,Pro X-Ball™,Quarter-Finals,San Diego Dynasty,NRG Elite,7,3,/cgi-bin/showgame.cgi?EID=7286&size=255&round=2&GID=1
22,7286,Pro X-Ball™,Quarter-Finals,San Antonio X-Factor,Columbus LVL,7,1,/cgi-bin/showgame.cgi?EID=7286&size=255&round=2&GID=0
23,7286,Pro X-Ball™,Semi-Finals,San Antonio X-Factor,Baltimore Revo,5,1,/cgi-bin/showgame.cgi?EID=7286&size=255&round=3&GID=0
24,7286,Pro X-Ball™,Semi-Finals,San Diego Dynasty,Los Angeles Infamous,5,3,/cgi-bin/showgame.cgi?EID=7286&size=255&round=3&GID=1
25,7286,Semi-Pro X-Ball™,Prelims,Wolfpack,PLUMLIFE,5,4,/cgi-bin/showgame.cgi?EID=7286&size=255&round=0&GID=20
26,7286,Semi-Pro X-Ball™,Prelims,Carolina Crisis,PLUMLIFE,5,2,/cgi-bin/showgame.cgi?EID=7286&size=255&round=0&GID=22
27,7286,Semi-Pro X-Ball™,Prelims,PLUMLIFE,Ralph Boyz,4,3,/cgi-bin/showgame.cgi?EID=7286&size=255&round=0&GID=134
28,7286,Semi-Pro X-Ball™,Prelims,Annapolis A-Team,Ralph Boyz,6,1,/cgi-bin/showgame.cgi?EID=7286&size=255&round=0&GID=21
29,7286,Semi-Pro X-Ball™,Prelims,New Orleans Hurricanes,New Jersey Jesters,5,0,/cgi-bin/showgame.cgi?EID=7286&size=255&round=0&GID=31
30,7286,Semi-Pro X-Ball™,Prelims,New Jersey Jesters,Utah Bro Army,7,3,/cgi-bin/showgame.cgi?EID=7286&size=255&round=0&GID=144
31,7286,Semi-Pro X-Ball™,Prelims,Indianapolis Mutiny,Utah Bro Army,5,2,/cgi-bin/showgame.cgi?EID=7286&size=255&round=0&GID=30
32,7286,Semi-Pro X-Ball™,Prelims,CEP,Utah Bro Army,5,3,/cgi-bin/showgame.cgi?EID=7286&size=255&round=0&GID=32
33,7286,Semi-Pro X-Ball™,Prelims,Blast Camp,Royal City Seadogs,5,0,/cgi-bin/showgame.cgi?EID=7286&size=255&round=0&GID=25
34,7286,Semi-Pro X-Ball™,Prelims,Hurricanes,Struggle Paintball,6,5,/cgi-bin/showgame.cgi?EID=7286&size=255&round=0&GID=26
35,7286,Semi-Pro X-Ball™,Prelims,TCP Machine,Royal City Seadogs,6,4,/cgi-bin/showgame.cgi?EID=7286&size=255&round=0&GID=27
36,7286,Semi-Pro X-Ball™,Prelims,Struggle Paintball,Royal City Seadogs,5,0,/cgi-bin/showgame.cgi?EID=7286&size=255&round=0&GID=139
37,7286,Semi-Pro X-Ball™,Prelims,Noobies,Brooklyn Bears,6,3,/cgi-bin/showgame.cgi?EID=7286&size=255&round=0&GID=36
38,7286,Semi-Pro X-Ball™,Prelims,Kyiv United,Arsenal,6,5,/cgi-bin/showgame.cgi?EID=7286&size=255&round=0&GID=35
39,7286,Semi-Pro X-Ball™,Prelims,Brooklyn Bears,Arsenal,4,3,/cgi-bin/showgame.cgi?EID=7286&size=255&round=0&GID=38
40,7286,Semi-Pro X-Ball™,Prelims,Brawl,Arsenal,6,5,/cgi-bin/showgame.cgi?EID=7286&size=255&round=0&GID=150
41,7286,Semi-Pro X-Ball™,Prelims,Arsenal,Noobies,5,0,/cgi-bin/showgame.cgi?EID=7286&size=255&round=0&GID=153
42,7286,Semi-Pro X-Ball™,Quarter-Finals,New Orleans Hurricanes,New Jersey Jesters,6,1,/cgi-bin/showgame.cgi?EID=7286&size=255&round=2&GID=500
43,7286,Semi-Pro X-Ball™,Quarter-Finals,Blast Camp,Kyiv United,7,3,/cgi-bin/showgame.cgi?EID=7286&size=255&round=2&GID=501
44,7286,Semi-Pro X-Ball™,Quarter-Finals,Wolfpack,Carolina Crisis,5,4,/cgi-bin/showgame.cgi?EID=7286&size=255&round=2&GID=503
45,7286,Semi-Pro X-Ball™,Quarter-Finals,Noobies,Hurricanes,4,3,/cgi-bin/showgame.cgi?EID=7286&size=255&round=2&GID=502
46,7286,Semi-Pro X-Ball™,Semi-Finals,Blast Camp,Wolfpack,6,2,/cgi-bin/showgame.cgi?EID=7286&size=255&round=3&GID=501
